locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBCFJHFN_00375	CDS	786				hypothetical protein
JBCFJHFN_00376	CDS	222				hypothetical protein
JBCFJHFN_00377	CDS	102				hypothetical protein
JBCFJHFN_00378	CDS	327				hypothetical protein
JBCFJHFN_00379	CDS	1560	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JBCFJHFN_00380	CDS	1500				hypothetical protein
JBCFJHFN_00381	CDS	1149				hypothetical protein
JBCFJHFN_00382	CDS	282				hypothetical protein
JBCFJHFN_00383	CDS	321	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
JBCFJHFN_00384	CDS	135				hypothetical protein
JBCFJHFN_00385	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
JBCFJHFN_00386	CDS	786	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JBCFJHFN_00387	CDS	426				hypothetical protein
JBCFJHFN_00388	CDS	135				hypothetical protein
JBCFJHFN_00389	CDS	618	yigZ		COG1739	IMPACT family member YigZ
JBCFJHFN_00390	CDS	1902	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBCFJHFN_00391	CDS	450	insK		COG2801	Putative transposase InsK for insertion sequence element IS150
JBCFJHFN_00392	CDS	624				hypothetical protein
JBCFJHFN_00393	CDS	1413	ribZ_1			Riboflavin transporter RibZ
JBCFJHFN_00394	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JBCFJHFN_00395	CDS	966	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JBCFJHFN_00396	CDS	1377	glmU			Bifunctional protein GlmU
JBCFJHFN_00397	CDS	516				hypothetical protein
JBCFJHFN_00398	CDS	1167				hypothetical protein
JBCFJHFN_00399	CDS	1788				hypothetical protein
JBCFJHFN_00400	CDS	1353	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JBCFJHFN_00401	CDS	3216	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JBCFJHFN_00402	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
JBCFJHFN_00403	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
JBCFJHFN_00404	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
JBCFJHFN_00405	CDS	312				hypothetical protein
JBCFJHFN_00406	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
JBCFJHFN_00407	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
JBCFJHFN_00408	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
JBCFJHFN_00409	CDS	1002	moaA	4.1.99.22		GTP 3',8-cyclase
JBCFJHFN_00410	CDS	411				hypothetical protein
JBCFJHFN_00411	CDS	1209				hypothetical protein
JBCFJHFN_00412	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
JBCFJHFN_00413	CDS	819	focA_1		COG2116	putative formate transporter 1
JBCFJHFN_00414	CDS	1590				hypothetical protein
JBCFJHFN_00415	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
JBCFJHFN_00416	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
JBCFJHFN_00417	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
JBCFJHFN_00418	CDS	366				hypothetical protein
JBCFJHFN_00419	CDS	414	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JBCFJHFN_00420	CDS	357				hypothetical protein
JBCFJHFN_00421	CDS	330				hypothetical protein
JBCFJHFN_00422	CDS	813	ygaZ		COG1296	Inner membrane protein YgaZ
JBCFJHFN_00423	CDS	2229				hypothetical protein
JBCFJHFN_00424	CDS	639				hypothetical protein
JBCFJHFN_00425	CDS	669	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
JBCFJHFN_00426	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
JBCFJHFN_00427	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
JBCFJHFN_00428	CDS	1398	obg	3.6.5.-		GTPase Obg
JBCFJHFN_00429	CDS	261	rpmA		COG0211	50S ribosomal protein L27
JBCFJHFN_00430	CDS	321	rplU		COG0261	50S ribosomal protein L21
JBCFJHFN_00431	CDS	1524				hypothetical protein
JBCFJHFN_00432	CDS	249				hypothetical protein
JBCFJHFN_00433	CDS	483				hypothetical protein
JBCFJHFN_00434	CDS	225				hypothetical protein
JBCFJHFN_00435	CDS	882				hypothetical protein
JBCFJHFN_00436	CDS	1467				hypothetical protein
JBCFJHFN_00437	CDS	1518				hypothetical protein
JBCFJHFN_00438	CDS	492				hypothetical protein
JBCFJHFN_00439	CDS	366	mgsR		COG1393	Regulatory protein MgsR
JBCFJHFN_00440	CDS	537	miaB_2	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JBCFJHFN_00441	CDS	960			COG1702	PhoH-like protein
JBCFJHFN_00442	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
JBCFJHFN_00443	CDS	426	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
JBCFJHFN_00444	CDS	954	era			GTPase Era
JBCFJHFN_00445	CDS	93				hypothetical protein
JBCFJHFN_00446	CDS	249				hypothetical protein
JBCFJHFN_00447	CDS	1458				hypothetical protein
JBCFJHFN_00448	CDS	486				hypothetical protein
JBCFJHFN_00449	CDS	1362	dinB_1	2.7.7.7		DNA polymerase IV
JBCFJHFN_00450	CDS	693				hypothetical protein
JBCFJHFN_00451	CDS	1332	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
JBCFJHFN_00452	CDS	762				hypothetical protein
JBCFJHFN_00453	CDS	2916	uvrA_1		COG0178	UvrABC system protein A
JBCFJHFN_00454	CDS	315				hypothetical protein
JBCFJHFN_00455	CDS	495				IS200/IS605 family transposase ISStin10
JBCFJHFN_00456	tRNA	76				tRNA-Arg(cct)
JBCFJHFN_00457	CDS	3129				hypothetical protein
JBCFJHFN_00458	CDS	951				hypothetical protein
JBCFJHFN_00459	CDS	2970	dinG	3.1.-.-		3'-5' exonuclease DinG
JBCFJHFN_00460	CDS	639				hypothetical protein
JBCFJHFN_00461	CDS	1137	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
JBCFJHFN_00462	CDS	924	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
JBCFJHFN_00463	CDS	1059	noc			Nucleoid occlusion protein
JBCFJHFN_00464	CDS	996				Iron-sulfur cluster carrier protein
JBCFJHFN_00465	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
JBCFJHFN_00466	CDS	588				hypothetical protein
JBCFJHFN_00467	CDS	777	yidC_1			Membrane protein insertase YidC
JBCFJHFN_00468	CDS	1629	dnaA			Chromosomal replication initiator protein DnaA
JBCFJHFN_00469	CDS	1134				hypothetical protein
JBCFJHFN_00470	CDS	1101	dnaN		COG0592	Beta sliding clamp
JBCFJHFN_00471	CDS	1107	recF		COG1195	DNA replication and repair protein RecF
JBCFJHFN_00472	CDS	1944	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JBCFJHFN_00473	CDS	2841	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
JBCFJHFN_00474	CDS	114				hypothetical protein
JBCFJHFN_00475	CDS	513			COG1259	putative protein
JBCFJHFN_00476	tRNA	77				tRNA-Ile(gat)
JBCFJHFN_00477	tRNA	76				tRNA-Ala(tgc)
JBCFJHFN_00478	CDS	2160				hypothetical protein
JBCFJHFN_00479	CDS	4734				hypothetical protein
JBCFJHFN_00480	CDS	255				hypothetical protein
JBCFJHFN_00481	CDS	345				hypothetical protein
JBCFJHFN_00482	CDS	741				hypothetical protein
JBCFJHFN_00483	CDS	1299				hypothetical protein
JBCFJHFN_00484	CDS	381				hypothetical protein
JBCFJHFN_00485	CDS	1086				hypothetical protein
JBCFJHFN_00486	CDS	1410				hypothetical protein
JBCFJHFN_00487	CDS	6003				hypothetical protein
JBCFJHFN_00488	CDS	495				hypothetical protein
JBCFJHFN_00489	CDS	447				hypothetical protein
JBCFJHFN_00490	CDS	750				hypothetical protein
JBCFJHFN_00491	CDS	627				hypothetical protein
JBCFJHFN_00492	CDS	159				hypothetical protein
JBCFJHFN_00493	CDS	939				hypothetical protein
JBCFJHFN_00494	CDS	1458				hypothetical protein
JBCFJHFN_00495	CDS	708				hypothetical protein
JBCFJHFN_00496	CDS	312				hypothetical protein
JBCFJHFN_00497	CDS	624	dnaJ_1			Chaperone protein DnaJ
JBCFJHFN_00498	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
JBCFJHFN_00499	CDS	1338	surA	5.2.1.8		Chaperone SurA
JBCFJHFN_00500	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
JBCFJHFN_00501	tRNA	93				tRNA-Ser(cga)
JBCFJHFN_00502	tRNA	92				tRNA-Ser(gga)
JBCFJHFN_00503	CDS	792				hypothetical protein
JBCFJHFN_00504	CDS	1707				hypothetical protein
JBCFJHFN_00505	CDS	1359				hypothetical protein
JBCFJHFN_00506	CDS	1311				hypothetical protein
JBCFJHFN_00507	CDS	1962	mdtD_1			Putative multidrug resistance protein MdtD
JBCFJHFN_00508	CDS	258				hypothetical protein
JBCFJHFN_00509	CDS	1584	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JBCFJHFN_00510	CDS	942				hypothetical protein
JBCFJHFN_00511	CDS	156				hypothetical protein
JBCFJHFN_00512	CDS	414				hypothetical protein
JBCFJHFN_00513	CDS	501				hypothetical protein
JBCFJHFN_00514	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
JBCFJHFN_00515	CDS	690				hypothetical protein
JBCFJHFN_00516	CDS	1374				hypothetical protein
JBCFJHFN_00517	CDS	1281				hypothetical protein
JBCFJHFN_00518	CDS	438				hypothetical protein
JBCFJHFN_00519	CDS	1083	vioD_1	4.2.1.145		Capreomycidine synthase
JBCFJHFN_00520	CDS	144	ala	1.4.1.1		Alanine dehydrogenase
JBCFJHFN_00521	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
JBCFJHFN_00522	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
JBCFJHFN_00523	CDS	1224	bioB	2.8.1.6		Biotin synthase
JBCFJHFN_00524	CDS	1446				hypothetical protein
JBCFJHFN_00525	CDS	1305	der_2			GTPase Der
JBCFJHFN_00526	CDS	2175				hypothetical protein
JBCFJHFN_00527	CDS	2595	smc_1			Chromosome partition protein Smc
JBCFJHFN_00528	CDS	657				hypothetical protein
JBCFJHFN_00529	CDS	909				hypothetical protein
JBCFJHFN_00530	CDS	912	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
JBCFJHFN_00531	CDS	663				hypothetical protein
JBCFJHFN_00532	CDS	768	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
JBCFJHFN_00533	CDS	912	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
JBCFJHFN_00534	CDS	315				hypothetical protein
JBCFJHFN_00535	CDS	699				hypothetical protein
JBCFJHFN_00536	CDS	360	yccF		COG3304	Inner membrane protein YccF
JBCFJHFN_00537	CDS	372				hypothetical protein
JBCFJHFN_00538	CDS	219				hypothetical protein
JBCFJHFN_00539	CDS	1596				hypothetical protein
JBCFJHFN_00540	CDS	1533				hypothetical protein
JBCFJHFN_00541	CDS	702			COG1136	putative ABC transporter ATP-binding protein
JBCFJHFN_00542	CDS	3012				hypothetical protein
JBCFJHFN_00543	CDS	549				hypothetical protein
JBCFJHFN_00544	CDS	1923				hypothetical protein
JBCFJHFN_00545	CDS	696	frdB_1	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
JBCFJHFN_00546	CDS	558				hypothetical protein
JBCFJHFN_00547	CDS	1608				hypothetical protein
JBCFJHFN_00548	CDS	582				hypothetical protein
JBCFJHFN_00549	CDS	1356	tig_2	5.2.1.8	COG0544	Trigger factor
JBCFJHFN_00550	CDS	225				hypothetical protein
JBCFJHFN_00551	CDS	1857				hypothetical protein
JBCFJHFN_00552	CDS	861	slyA			Transcriptional regulator SlyA
JBCFJHFN_00553	CDS	1848				hypothetical protein
JBCFJHFN_00554	CDS	693	frdB_2	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
JBCFJHFN_00555	CDS	915				hypothetical protein
JBCFJHFN_00556	CDS	573	infC		COG0290	Translation initiation factor IF-3
JBCFJHFN_00557	CDS	198	rpmI			50S ribosomal protein L35
JBCFJHFN_00558	CDS	357	rplT		COG0292	50S ribosomal protein L20
JBCFJHFN_00559	CDS	408				hypothetical protein
JBCFJHFN_00560	CDS	1296	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
JBCFJHFN_00561	CDS	603	mprA		COG0745	Response regulator MprA
JBCFJHFN_00562	CDS	2058				hypothetical protein
JBCFJHFN_00563	CDS	2094	glnA_2	6.3.1.2		Glutamine synthetase
JBCFJHFN_00564	CDS	1362				hypothetical protein
JBCFJHFN_00565	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
JBCFJHFN_00566	CDS	1023	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
JBCFJHFN_00567	CDS	795				hypothetical protein
JBCFJHFN_00568	CDS	282				hypothetical protein
JBCFJHFN_00569	CDS	1275				hypothetical protein
JBCFJHFN_00570	CDS	477				hypothetical protein
JBCFJHFN_00571	CDS	183				hypothetical protein
JBCFJHFN_00572	CDS	294				hypothetical protein
JBCFJHFN_00573	CDS	867				hypothetical protein
JBCFJHFN_00574	CDS	1536	trkH_1		COG0168	Trk system potassium uptake protein TrkH
JBCFJHFN_00575	CDS	549				hypothetical protein
JBCFJHFN_00576	CDS	432	trkA		COG0569	Trk system potassium uptake protein TrkA
JBCFJHFN_00577	CDS	780				hypothetical protein
JBCFJHFN_00578	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
JBCFJHFN_00579	CDS	510				hypothetical protein
JBCFJHFN_00580	CDS	1140				hypothetical protein
JBCFJHFN_00581	tRNA	84				tRNA-Leu(caa)
JBCFJHFN_00582	CDS	1314				hypothetical protein
JBCFJHFN_00583	CDS	792	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JBCFJHFN_00584	CDS	705	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JBCFJHFN_00585	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
JBCFJHFN_00586	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JBCFJHFN_00587	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
JBCFJHFN_00588	CDS	1722	hisZ			ATP phosphoribosyltransferase regulatory subunit
JBCFJHFN_00589	CDS	858	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
JBCFJHFN_00590	CDS	732	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
JBCFJHFN_00591	CDS	384	adhR_2		COG0789	HTH-type transcriptional regulator AdhR
JBCFJHFN_00592	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
JBCFJHFN_00593	CDS	876	murI	5.1.1.3		Glutamate racemase
JBCFJHFN_00594	CDS	1695				hypothetical protein
JBCFJHFN_00595	CDS	393	rpsI		COG0103	30S ribosomal protein S9
JBCFJHFN_00596	CDS	435	rplM		COG0102	50S ribosomal protein L13
JBCFJHFN_00597	CDS	135				hypothetical protein
JBCFJHFN_00598	CDS	2613	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
JBCFJHFN_00599	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
JBCFJHFN_00600	CDS	1287	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
JBCFJHFN_00601	CDS	759	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JBCFJHFN_00602	CDS	963	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
JBCFJHFN_00603	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
JBCFJHFN_00604	CDS	927	hdfR_1			HTH-type transcriptional regulator HdfR
JBCFJHFN_00605	CDS	1281				hypothetical protein
JBCFJHFN_00606	CDS	1161	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
JBCFJHFN_00607	CDS	651				hypothetical protein
JBCFJHFN_00608	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
JBCFJHFN_00609	CDS	222				hypothetical protein
JBCFJHFN_00610	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
JBCFJHFN_00611	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
JBCFJHFN_00612	CDS	1848	urdA_3	1.3.99.33	COG1053	Urocanate reductase
JBCFJHFN_00613	CDS	1485				hypothetical protein
JBCFJHFN_00614	CDS	657	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
JBCFJHFN_00615	CDS	504				hypothetical protein
JBCFJHFN_00616	CDS	2190	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBCFJHFN_00617	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JBCFJHFN_00618	CDS	1776	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
JBCFJHFN_00619	CDS	1458				hypothetical protein
JBCFJHFN_00620	CDS	1908	urdA_4	1.3.99.33	COG0431	Urocanate reductase
JBCFJHFN_00621	CDS	717				hypothetical protein
JBCFJHFN_00622	CDS	792	scpA		COG1354	Segregation and condensation protein A
JBCFJHFN_00623	CDS	906	scpB			Segregation and condensation protein B
JBCFJHFN_00624	CDS	543				hypothetical protein
JBCFJHFN_00625	CDS	177				hypothetical protein
JBCFJHFN_00626	CDS	1185	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
JBCFJHFN_00627	CDS	2082		1.16.1.-	COG0446	Metal reductase
JBCFJHFN_00628	CDS	654				hypothetical protein
JBCFJHFN_00629	CDS	1215	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
JBCFJHFN_00630	CDS	300	fixX_1		COG2440	Ferredoxin-like protein FixX
JBCFJHFN_00631	CDS	1302		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JBCFJHFN_00632	CDS	885	fixB_1		COG2025	Protein FixB
JBCFJHFN_00633	CDS	849	fixA_1		COG2086	Protein FixA
JBCFJHFN_00634	CDS	786	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
JBCFJHFN_00635	CDS	1416	ygcS			Inner membrane metabolite transport protein YgcS
JBCFJHFN_00636	CDS	867				hypothetical protein
JBCFJHFN_00637	CDS	1599	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
JBCFJHFN_00638	CDS	1215	caiB	2.8.3.21		L-carnitine CoA-transferase
JBCFJHFN_00639	CDS	1149	caiA_3	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
JBCFJHFN_00640	CDS	675	aes_1	3.1.1.-	COG0657	Acetyl esterase
JBCFJHFN_00641	CDS	306	gltP		COG1301	Proton/glutamate-aspartate symporter
JBCFJHFN_00642	CDS	579				hypothetical protein
JBCFJHFN_00643	CDS	1068				hypothetical protein
JBCFJHFN_00644	CDS	432				hypothetical protein
JBCFJHFN_00645	CDS	1440				hypothetical protein
JBCFJHFN_00646	CDS	930				hypothetical protein
JBCFJHFN_00647	CDS	522	rplJ		COG0244	50S ribosomal protein L10
JBCFJHFN_00648	CDS	1419				hypothetical protein
JBCFJHFN_00649	CDS	1629				hypothetical protein
JBCFJHFN_00650	CDS	1752				hypothetical protein
JBCFJHFN_00651	CDS	498	rplK			50S ribosomal protein L11
JBCFJHFN_00652	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
JBCFJHFN_00653	CDS	402	secE			Protein translocase subunit SecE
JBCFJHFN_00654	tRNA	77				tRNA-Trp(cca)
JBCFJHFN_00655	CDS	150	rpmG		COG0267	50S ribosomal protein L33
JBCFJHFN_00656	CDS	1203	tufA		COG0050	Elongation factor Tu
JBCFJHFN_00657	tRNA	77				tRNA-Met(cat)
JBCFJHFN_00658	tRNA	76				tRNA-Thr(ggt)
JBCFJHFN_00659	tRNA	85				tRNA-Tyr(gta)
JBCFJHFN_00660	CDS	1170				hypothetical protein
JBCFJHFN_00661	CDS	1191	fprA	1.-.-.-	COG0426	Nitric oxide reductase
JBCFJHFN_00662	CDS	1563	opuE_1		COG0591	Osmoregulated proline transporter OpuE
JBCFJHFN_00663	CDS	1290			COG1167	Putative aminotransferase/MSMEI_6121
JBCFJHFN_00664	CDS	1401		6.3.1.12		D-aspartate ligase
JBCFJHFN_00665	CDS	732		5.1.1.13		Aspartate racemase
JBCFJHFN_00666	CDS	1881	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
JBCFJHFN_00667	CDS	960				hypothetical protein
JBCFJHFN_00668	CDS	387				hypothetical protein
JBCFJHFN_00669	CDS	879				hypothetical protein
JBCFJHFN_00670	CDS	546	dmsD_2			Tat proofreading chaperone DmsD
JBCFJHFN_00671	CDS	216				hypothetical protein
JBCFJHFN_00672	CDS	912	malT_1			HTH-type transcriptional regulator MalT
JBCFJHFN_00673	CDS	570				hypothetical protein
JBCFJHFN_00674	CDS	1119	aes_2	3.1.1.-		Acetyl esterase
JBCFJHFN_00675	CDS	537				hypothetical protein
JBCFJHFN_00676	CDS	450				hypothetical protein
JBCFJHFN_00677	CDS	858	rhaR			HTH-type transcriptional activator RhaR
JBCFJHFN_00678	CDS	474	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
JBCFJHFN_00679	CDS	1410	ribZ_2			Riboflavin transporter RibZ
JBCFJHFN_00680	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
JBCFJHFN_00681	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
JBCFJHFN_00682	CDS	543				hypothetical protein
JBCFJHFN_00683	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
JBCFJHFN_00684	CDS	927	ctkA_1	2.7.11.1		Serine/threonine-protein kinase CtkA
JBCFJHFN_00685	CDS	861				DegV domain-containing protein
JBCFJHFN_00686	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
JBCFJHFN_00687	CDS	1020				hypothetical protein
JBCFJHFN_00688	CDS	1161				hypothetical protein
JBCFJHFN_00689	CDS	618	soeB_2		COG0437	Sulfite dehydrogenase subunit B
JBCFJHFN_00690	CDS	2400	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
JBCFJHFN_00691	CDS	597				hypothetical protein
JBCFJHFN_00692	CDS	747				hypothetical protein
JBCFJHFN_00693	CDS	525	rimM			Ribosome maturation factor RimM
JBCFJHFN_00694	CDS	255				hypothetical protein
JBCFJHFN_00695	CDS	246	rpsP		COG0228	30S ribosomal protein S16
JBCFJHFN_00696	CDS	537	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
JBCFJHFN_00697	CDS	267				hypothetical protein
JBCFJHFN_00698	CDS	1227	iscS	2.8.1.7		Cysteine desulfurase IscS
JBCFJHFN_00699	CDS	420	cymR			HTH-type transcriptional regulator CymR
JBCFJHFN_00700	CDS	2598	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JBCFJHFN_00701	CDS	1578	metG	6.1.1.10		Methionine--tRNA ligase
JBCFJHFN_00702	CDS	981	dtd3_2	3.1.1.96		D-aminoacyl-tRNA deacylase
JBCFJHFN_00703	CDS	918				hypothetical protein
JBCFJHFN_00704	CDS	1170	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
JBCFJHFN_00705	CDS	861				hypothetical protein
JBCFJHFN_00706	CDS	630				hypothetical protein
JBCFJHFN_00707	CDS	279				hypothetical protein
JBCFJHFN_00708	CDS	1644	thi4	2.4.2.59		Thiamine thiazole synthase
JBCFJHFN_00709	CDS	1419				hypothetical protein
JBCFJHFN_00710	CDS	966	tfdS			HTH-type transcriptional regulator TfdS
JBCFJHFN_00711	CDS	1932	urdA_5	1.3.99.33	COG0431	Urocanate reductase
JBCFJHFN_00712	CDS	1674	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JBCFJHFN_00713	CDS	684				hypothetical protein
JBCFJHFN_00714	CDS	864				hypothetical protein
JBCFJHFN_00715	CDS	981			COG0609	putative ABC transporter permease protein
JBCFJHFN_00716	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
JBCFJHFN_00717	CDS	1170				hypothetical protein
JBCFJHFN_00718	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
JBCFJHFN_00719	CDS	744	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JBCFJHFN_00720	CDS	1524	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
JBCFJHFN_00721	CDS	555				hypothetical protein
JBCFJHFN_00722	CDS	402				hypothetical protein
JBCFJHFN_00723	CDS	540				hypothetical protein
JBCFJHFN_00724	CDS	924	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
JBCFJHFN_00725	CDS	1062				hypothetical protein
JBCFJHFN_00726	CDS	864				hypothetical protein
JBCFJHFN_00727	CDS	1605				hypothetical protein
JBCFJHFN_00728	CDS	1680	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBCFJHFN_00729	CDS	525				hypothetical protein
JBCFJHFN_00730	CDS	1410				hypothetical protein
JBCFJHFN_00731	CDS	468				hypothetical protein
JBCFJHFN_00732	CDS	213				hypothetical protein
JBCFJHFN_00733	CDS	240				hypothetical protein
JBCFJHFN_00734	CDS	495				hypothetical protein
JBCFJHFN_00735	CDS	225				hypothetical protein
JBCFJHFN_00736	tmRNA	380	ssrA			transfer-messenger RNA, SsrA
JBCFJHFN_00737	CDS	954	cbh	3.5.1.24		Choloylglycine hydrolase
JBCFJHFN_00738	CDS	633				hypothetical protein
JBCFJHFN_00739	CDS	429	smpB		COG0691	SsrA-binding protein
JBCFJHFN_00740	CDS	1170	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
JBCFJHFN_00741	CDS	297				hypothetical protein
JBCFJHFN_00742	tRNA	75				tRNA-Thr(tgt)
JBCFJHFN_00743	CDS	684	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JBCFJHFN_00744	CDS	885				hypothetical protein
JBCFJHFN_00745	CDS	903				hypothetical protein
JBCFJHFN_00746	CDS	423				hypothetical protein
JBCFJHFN_00747	CDS	312				hypothetical protein
JBCFJHFN_00748	CDS	804	speE	2.5.1.16		Polyamine aminopropyltransferase
JBCFJHFN_00749	CDS	438				hypothetical protein
JBCFJHFN_00750	CDS	303	malT_2			HTH-type transcriptional regulator MalT
JBCFJHFN_00751	CDS	249				hypothetical protein
JBCFJHFN_00752	CDS	159				hypothetical protein
