locus_tag	ftype	length_bp	gene	EC_number	COG	product
BIMNHAED_00375	CDS	1260	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
BIMNHAED_00376	CDS	1014	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
BIMNHAED_00377	CDS	3147				hypothetical protein
BIMNHAED_00378	CDS	678				hypothetical protein
BIMNHAED_00379	CDS	585				hypothetical protein
BIMNHAED_00380	CDS	1791	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BIMNHAED_00381	CDS	738				hypothetical protein
BIMNHAED_00382	CDS	207				hypothetical protein
BIMNHAED_00383	CDS	1071	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
BIMNHAED_00384	CDS	855				hypothetical protein
BIMNHAED_00385	CDS	534				hypothetical protein
BIMNHAED_00386	CDS	555				hypothetical protein
BIMNHAED_00387	CDS	1674	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BIMNHAED_00388	CDS	717				hypothetical protein
BIMNHAED_00389	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
BIMNHAED_00390	CDS	597	pyrR			Bifunctional protein PyrR
BIMNHAED_00391	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
BIMNHAED_00392	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
BIMNHAED_00393	CDS	984	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
BIMNHAED_00394	CDS	1008	feuB		COG0609	Iron-uptake system permease protein FeuB
BIMNHAED_00395	CDS	1005	yfhA		COG0609	putative siderophore transport system permease protein YfhA
BIMNHAED_00396	CDS	918	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
BIMNHAED_00397	CDS	1353	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
BIMNHAED_00398	CDS	3216	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BIMNHAED_00399	CDS	144				hypothetical protein
BIMNHAED_00400	CDS	585	engB		COG0218	putative GTP-binding protein EngB
BIMNHAED_00401	CDS	234				hypothetical protein
BIMNHAED_00402	CDS	792				hypothetical protein
BIMNHAED_00403	CDS	777				hypothetical protein
BIMNHAED_00404	CDS	855				hypothetical protein
BIMNHAED_00405	CDS	942				hypothetical protein
BIMNHAED_00406	CDS	552	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
BIMNHAED_00407	CDS	2520	topA	5.6.2.1	COG0550	DNA topoisomerase 1
BIMNHAED_00408	CDS	495				hypothetical protein
BIMNHAED_00409	CDS	582				hypothetical protein
BIMNHAED_00410	CDS	771				hypothetical protein
BIMNHAED_00411	CDS	840				hypothetical protein
BIMNHAED_00412	CDS	1134				hypothetical protein
BIMNHAED_00413	CDS	216				hypothetical protein
BIMNHAED_00414	CDS	1101				hypothetical protein
BIMNHAED_00415	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
BIMNHAED_00416	CDS	1011				hypothetical protein
BIMNHAED_00417	CDS	942	peb1A		COG0834	Major cell-binding factor
BIMNHAED_00418	CDS	732	glnQ_1			Glutamine transport ATP-binding protein GlnQ
BIMNHAED_00419	CDS	1095				hypothetical protein
BIMNHAED_00420	CDS	687	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
BIMNHAED_00421	CDS	897	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
BIMNHAED_00422	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
BIMNHAED_00423	CDS	414				hypothetical protein
BIMNHAED_00424	CDS	1089	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BIMNHAED_00425	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BIMNHAED_00426	CDS	477	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
BIMNHAED_00427	CDS	1002				hypothetical protein
BIMNHAED_00428	CDS	1116				hypothetical protein
BIMNHAED_00429	CDS	300				hypothetical protein
BIMNHAED_00430	CDS	204				hypothetical protein
BIMNHAED_00431	CDS	801	fabG2	1.-.-.-		putative oxidoreductase
BIMNHAED_00432	CDS	801	yebC		COG0217	putative transcriptional regulatory protein YebC
BIMNHAED_00433	CDS	1170	ribD		COG0117	Riboflavin biosynthesis protein RibD
BIMNHAED_00434	CDS	660	ribE	2.5.1.9	COG0307	Riboflavin synthase
BIMNHAED_00435	CDS	1236	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BIMNHAED_00436	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
BIMNHAED_00437	CDS	678	gph	3.1.3.18		Phosphoglycolate phosphatase
BIMNHAED_00438	CDS	1497				hypothetical protein
BIMNHAED_00439	CDS	1794				hypothetical protein
BIMNHAED_00440	CDS	501	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
BIMNHAED_00441	CDS	1002	moaA_1	4.1.99.22		GTP 3',8-cyclase
BIMNHAED_00442	CDS	1566				hypothetical protein
BIMNHAED_00443	CDS	738				hypothetical protein
BIMNHAED_00444	CDS	738	torD_1			Chaperone protein TorD
BIMNHAED_00445	CDS	612	soeB_2		COG0437	Sulfite dehydrogenase subunit B
BIMNHAED_00446	CDS	2889	napA_2	1.9.6.1		Periplasmic nitrate reductase
BIMNHAED_00447	CDS	696				hypothetical protein
BIMNHAED_00448	CDS	1107	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BIMNHAED_00449	CDS	1536				hypothetical protein
BIMNHAED_00450	CDS	924	modA		COG0725	Molybdate-binding protein ModA
BIMNHAED_00451	CDS	897				hypothetical protein
BIMNHAED_00452	rRNA	93				5S ribosomal RNA (partial)
BIMNHAED_00453	CDS	1323				hypothetical protein
BIMNHAED_00454	CDS	705	torD_2			Chaperone protein TorD
BIMNHAED_00455	CDS	621	ttrB_3		COG0437	Tetrathionate reductase subunit B
BIMNHAED_00456	CDS	2466	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BIMNHAED_00457	CDS	825				hypothetical protein
BIMNHAED_00458	CDS	1317				hypothetical protein
BIMNHAED_00459	CDS	1236	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
BIMNHAED_00460	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
BIMNHAED_00461	CDS	1299	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
BIMNHAED_00462	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
BIMNHAED_00463	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BIMNHAED_00464	CDS	282				hypothetical protein
BIMNHAED_00465	CDS	1149				hypothetical protein
BIMNHAED_00466	CDS	783				hypothetical protein
BIMNHAED_00467	CDS	885				hypothetical protein
BIMNHAED_00468	CDS	1473				hypothetical protein
BIMNHAED_00469	CDS	1473				hypothetical protein
BIMNHAED_00470	CDS	1560	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BIMNHAED_00471	CDS	273				hypothetical protein
BIMNHAED_00472	CDS	870				hypothetical protein
BIMNHAED_00473	CDS	222				hypothetical protein
BIMNHAED_00474	CDS	786				hypothetical protein
BIMNHAED_00475	CDS	666				hypothetical protein
BIMNHAED_00476	CDS	645	sigE		COG1595	ECF RNA polymerase sigma factor SigE
BIMNHAED_00477	CDS	285				hypothetical protein
BIMNHAED_00478	CDS	492	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
BIMNHAED_00479	CDS	843	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
BIMNHAED_00480	CDS	2586	clpC1			ATP-dependent Clp protease ATP-binding subunit ClpC1
BIMNHAED_00481	CDS	1020				hypothetical protein
BIMNHAED_00482	CDS	2001	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
BIMNHAED_00483	CDS	471	greA		COG0782	Transcription elongation factor GreA
BIMNHAED_00484	CDS	714				hypothetical protein
BIMNHAED_00485	CDS	1641				hypothetical protein
BIMNHAED_00486	CDS	1434				hypothetical protein
BIMNHAED_00487	CDS	2697	secDF		COG0341	Protein translocase subunit SecDF
BIMNHAED_00488	CDS	324				hypothetical protein
BIMNHAED_00489	CDS	225				hypothetical protein
BIMNHAED_00490	CDS	834				hypothetical protein
BIMNHAED_00491	CDS	1101	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BIMNHAED_00492	CDS	1014	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
BIMNHAED_00493	CDS	1014				hypothetical protein
BIMNHAED_00494	CDS	999	hmuU		COG0609	Hemin transport system permease protein HmuU
BIMNHAED_00495	CDS	897	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
BIMNHAED_00496	CDS	642	ribU		COG3601	Riboflavin transporter RibU
BIMNHAED_00497	CDS	837	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
BIMNHAED_00498	CDS	924	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
BIMNHAED_00499	CDS	813	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
BIMNHAED_00500	CDS	426				hypothetical protein
BIMNHAED_00501	CDS	1431	alsT_1		COG1115	Amino-acid carrier protein AlsT
BIMNHAED_00502	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
BIMNHAED_00503	CDS	1383	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
BIMNHAED_00504	CDS	1824				hypothetical protein
BIMNHAED_00505	CDS	786	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
BIMNHAED_00506	CDS	1008		3.1.1.23	COG2267	Monoacylglycerol lipase
BIMNHAED_00507	CDS	1047	mcrC		COG4268	Protein McrC
BIMNHAED_00508	CDS	2181				hypothetical protein
BIMNHAED_00509	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
BIMNHAED_00510	CDS	435	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
BIMNHAED_00511	CDS	1257	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BIMNHAED_00512	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
BIMNHAED_00513	CDS	459	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
BIMNHAED_00514	CDS	285				hypothetical protein
BIMNHAED_00515	CDS	774	atpB		COG0356	ATP synthase subunit a
BIMNHAED_00516	CDS	219	atpH_1			ATP synthase subunit c
BIMNHAED_00517	CDS	612	atpF			ATP synthase subunit b
BIMNHAED_00518	CDS	579	atpH_2			ATP synthase subunit delta
BIMNHAED_00519	CDS	1566	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BIMNHAED_00520	CDS	930	atpG			ATP synthase gamma chain
BIMNHAED_00521	CDS	1446	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BIMNHAED_00522	CDS	429	atpC			ATP synthase epsilon chain
BIMNHAED_00523	CDS	297				hypothetical protein
BIMNHAED_00524	CDS	465				hypothetical protein
BIMNHAED_00525	CDS	195				hypothetical protein
BIMNHAED_00526	CDS	255				hypothetical protein
BIMNHAED_00527	CDS	483				hypothetical protein
BIMNHAED_00528	CDS	1038				hypothetical protein
BIMNHAED_00529	CDS	2901				hypothetical protein
BIMNHAED_00530	CDS	1134	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
BIMNHAED_00531	CDS	2823				hypothetical protein
BIMNHAED_00532	CDS	1077				hypothetical protein
BIMNHAED_00533	CDS	693	hrb		COG1773	High molecular weight rubredoxin
BIMNHAED_00534	CDS	1167	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BIMNHAED_00535	CDS	369				hypothetical protein
BIMNHAED_00536	CDS	1146	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BIMNHAED_00537	CDS	1098	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BIMNHAED_00538	CDS	1059				hypothetical protein
BIMNHAED_00539	CDS	777	htpX	3.4.24.-		Protease HtpX
BIMNHAED_00540	CDS	438				hypothetical protein
BIMNHAED_00541	CDS	714	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BIMNHAED_00542	CDS	792	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BIMNHAED_00543	CDS	705	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BIMNHAED_00544	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
BIMNHAED_00545	CDS	1095	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
BIMNHAED_00546	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BIMNHAED_00547	CDS	1722	hisZ			ATP phosphoribosyltransferase regulatory subunit
BIMNHAED_00548	CDS	864	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
BIMNHAED_00549	CDS	732	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
BIMNHAED_00550	CDS	384	adhR		COG0789	HTH-type transcriptional regulator AdhR
BIMNHAED_00551	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BIMNHAED_00552	CDS	876	murI	5.1.1.3		Glutamate racemase
BIMNHAED_00553	CDS	1695				hypothetical protein
BIMNHAED_00554	tmRNA	404	ssrA			transfer-messenger RNA, SsrA
BIMNHAED_00555	tmRNA	379	ssrA			transfer-messenger RNA, SsrA
BIMNHAED_00556	CDS	954	cbh	3.5.1.24		Choloylglycine hydrolase
BIMNHAED_00557	CDS	633				hypothetical protein
BIMNHAED_00558	CDS	468	smpB		COG0691	SsrA-binding protein
BIMNHAED_00559	CDS	1170	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
BIMNHAED_00560	CDS	297				hypothetical protein
BIMNHAED_00561	tRNA	75				tRNA-Thr(tgt)
BIMNHAED_00562	CDS	684	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BIMNHAED_00563	CDS	849				hypothetical protein
BIMNHAED_00564	CDS	1518				hypothetical protein
BIMNHAED_00565	CDS	948				hypothetical protein
BIMNHAED_00566	CDS	903			COG1307	DegV domain-containing protein
BIMNHAED_00567	CDS	846				hypothetical protein
BIMNHAED_00568	CDS	1005				hypothetical protein
BIMNHAED_00569	CDS	927			COG1307	DegV domain-containing protein
BIMNHAED_00570	CDS	1455	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
BIMNHAED_00571	CDS	819	expZ		COG0488	Nucleotide-binding protein ExpZ
BIMNHAED_00572	CDS	1281	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
BIMNHAED_00573	CDS	939				hypothetical protein
BIMNHAED_00574	CDS	381	mntR		COG1321	Transcriptional regulator MntR
BIMNHAED_00575	CDS	687				hypothetical protein
BIMNHAED_00576	CDS	1251	arcA_1	3.5.3.6		Arginine deiminase
BIMNHAED_00577	CDS	1431				hypothetical protein
BIMNHAED_00578	CDS	1248	arcA_2	3.5.3.6	COG2235	Arginine deiminase
BIMNHAED_00579	CDS	1008	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
BIMNHAED_00580	CDS	585				hypothetical protein
BIMNHAED_00581	CDS	2421	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
BIMNHAED_00582	CDS	618	soeB_3		COG0437	Sulfite dehydrogenase subunit B
BIMNHAED_00583	CDS	1167				hypothetical protein
BIMNHAED_00584	CDS	687	torD_3			Chaperone protein TorD
BIMNHAED_00585	CDS	900				hypothetical protein
BIMNHAED_00586	CDS	2364	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
BIMNHAED_00587	CDS	669	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BIMNHAED_00588	CDS	204				hypothetical protein
BIMNHAED_00589	CDS	873	rnc	3.1.26.3		Ribonuclease 3
BIMNHAED_00590	CDS	1059	plsX	2.3.1.274		Phosphate acyltransferase
BIMNHAED_00591	CDS	180	rpmF			50S ribosomal protein L32
BIMNHAED_00592	CDS	1362	eriC		COG0038	Chloride/fluoride channel protein
BIMNHAED_00593	CDS	558			COG1399	putative protein
BIMNHAED_00594	CDS	459				hypothetical protein
BIMNHAED_00595	CDS	585	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BIMNHAED_00596	CDS	2184	recG	3.6.4.12		ATP-dependent DNA helicase RecG
BIMNHAED_00597	CDS	1635				putative protein
BIMNHAED_00598	CDS	348				putative protein
BIMNHAED_00599	CDS	192	rpmB		COG0227	50S ribosomal protein L28
BIMNHAED_00600	CDS	717				hypothetical protein
BIMNHAED_00601	CDS	909				hypothetical protein
BIMNHAED_00602	CDS	816				hypothetical protein
BIMNHAED_00603	CDS	1299	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
BIMNHAED_00604	CDS	711	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
BIMNHAED_00605	CDS	468	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
BIMNHAED_00606	CDS	1314				hypothetical protein
BIMNHAED_00607	CDS	2559	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
BIMNHAED_00608	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BIMNHAED_00609	CDS	702	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
BIMNHAED_00610	CDS	1314	der_1		COG1160	GTPase Der
BIMNHAED_00611	CDS	1629				hypothetical protein
BIMNHAED_00612	CDS	897	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
BIMNHAED_00613	CDS	870				hypothetical protein
BIMNHAED_00614	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
BIMNHAED_00615	CDS	1338	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
BIMNHAED_00616	CDS	1176				hypothetical protein
BIMNHAED_00617	CDS	1194				hypothetical protein
BIMNHAED_00618	CDS	108				hypothetical protein
BIMNHAED_00619	CDS	315				hypothetical protein
BIMNHAED_00620	CDS	435				hypothetical protein
BIMNHAED_00621	CDS	1419				hypothetical protein
BIMNHAED_00622	CDS	2265	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
BIMNHAED_00623	CDS	945				hypothetical protein
BIMNHAED_00624	CDS	399	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
BIMNHAED_00625	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
BIMNHAED_00626	CDS	825	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
BIMNHAED_00627	CDS	828	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
BIMNHAED_00628	CDS	981	scpB			Segregation and condensation protein B
BIMNHAED_00629	CDS	792	scpA		COG1354	Segregation and condensation protein A
BIMNHAED_00630	CDS	717				hypothetical protein
BIMNHAED_00631	CDS	1908	urdA_1	1.3.99.33	COG0431	Urocanate reductase
BIMNHAED_00632	CDS	1458				hypothetical protein
BIMNHAED_00633	CDS	1776	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BIMNHAED_00634	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
BIMNHAED_00635	CDS	2190	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BIMNHAED_00636	CDS	462				hypothetical protein
BIMNHAED_00637	CDS	1284				hypothetical protein
BIMNHAED_00638	tRNA	75				tRNA-Val(cac)
BIMNHAED_00639	CDS	1059	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
BIMNHAED_00640	CDS	2043	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BIMNHAED_00641	CDS	1662				hypothetical protein
BIMNHAED_00642	tRNA	76				tRNA-Lys(ctt)
BIMNHAED_00643	tRNA	77				tRNA-His(gtg)
BIMNHAED_00644	CDS	714	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
BIMNHAED_00645	CDS	1134				hypothetical protein
BIMNHAED_00646	tRNA	75				tRNA-Met(cat)
BIMNHAED_00647	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
BIMNHAED_00648	CDS	1443				hypothetical protein
BIMNHAED_00649	CDS	129				hypothetical protein
BIMNHAED_00650	CDS	996	arcB_1	2.1.3.3		Ornithine carbamoyltransferase, catabolic
BIMNHAED_00651	CDS	1224	arcA_3	3.5.3.6	COG2235	Arginine deiminase
BIMNHAED_00652	tRNA	77				tRNA-Pro(tgg)
BIMNHAED_00653	CDS	1260				hypothetical protein
BIMNHAED_00654	CDS	1080				hypothetical protein
BIMNHAED_00655	CDS	1824				hypothetical protein
BIMNHAED_00656	CDS	1548				hypothetical protein
BIMNHAED_00657	CDS	1599	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
BIMNHAED_00658	CDS	516				hypothetical protein
BIMNHAED_00659	CDS	270				hypothetical protein
BIMNHAED_00660	tRNA	74				tRNA-Gly(tcc)
BIMNHAED_00661	tRNA	76				tRNA-Arg(tct)
BIMNHAED_00662	CDS	918	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
BIMNHAED_00663	CDS	1191	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
BIMNHAED_00664	CDS	438				hypothetical protein
BIMNHAED_00665	CDS	672				hypothetical protein
BIMNHAED_00666	CDS	657				hypothetical protein
BIMNHAED_00667	CDS	1344		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BIMNHAED_00668	CDS	312				hypothetical protein
BIMNHAED_00669	CDS	1584	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BIMNHAED_00670	CDS	1494	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BIMNHAED_00671	CDS	312	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
BIMNHAED_00672	CDS	720				hypothetical protein
BIMNHAED_00673	CDS	1053				hypothetical protein
BIMNHAED_00674	CDS	1263	yfcJ			putative MFS-type transporter YfcJ
BIMNHAED_00675	CDS	714				hypothetical protein
BIMNHAED_00676	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
BIMNHAED_00677	CDS	1383				hypothetical protein
BIMNHAED_00678	CDS	1122				hypothetical protein
BIMNHAED_00679	CDS	897				hypothetical protein
BIMNHAED_00680	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BIMNHAED_00681	CDS	3459	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
BIMNHAED_00682	CDS	1323				hypothetical protein
BIMNHAED_00683	CDS	333	dnaA_1			Chromosomal replication initiator protein DnaA
BIMNHAED_00684	CDS	990				hypothetical protein
BIMNHAED_00685	CDS	1290				hypothetical protein
BIMNHAED_00686	CDS	1986				hypothetical protein
BIMNHAED_00687	CDS	3075				hypothetical protein
BIMNHAED_00688	CDS	999	arcB_2	2.1.3.3		Ornithine carbamoyltransferase, catabolic
BIMNHAED_00689	CDS	1224	arcA_4	3.5.3.6	COG2235	Arginine deiminase
BIMNHAED_00690	CDS	1629	nfdA_1	3.5.1.91		N-substituted formamide deformylase
BIMNHAED_00691	CDS	924	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
BIMNHAED_00692	CDS	456				hypothetical protein
BIMNHAED_00693	CDS	324				hypothetical protein
BIMNHAED_00694	CDS	576				hypothetical protein
BIMNHAED_00695	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
BIMNHAED_00696	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
BIMNHAED_00697	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BIMNHAED_00698	CDS	312				hypothetical protein
BIMNHAED_00699	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
BIMNHAED_00700	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BIMNHAED_00701	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
BIMNHAED_00702	CDS	783				hypothetical protein
BIMNHAED_00703	CDS	2361	comEC		COG0658	ComE operon protein 3
BIMNHAED_00704	CDS	987	yqeN		COG1466	putative protein YqeN
BIMNHAED_00705	CDS	1128	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
BIMNHAED_00706	CDS	525				hypothetical protein
BIMNHAED_00707	CDS	1977	lepA	3.6.5.-		Elongation factor 4
BIMNHAED_00708	CDS	648	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
BIMNHAED_00709	CDS	183				hypothetical protein
BIMNHAED_00710	CDS	972	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
BIMNHAED_00711	CDS	1173	hemW_1		COG0635	Heme chaperone HemW
BIMNHAED_00712	CDS	1011	hrcA		COG1420	Heat-inducible transcription repressor HrcA
BIMNHAED_00713	CDS	1149	dnaJ_2		COG0484	Chaperone protein DnaJ
BIMNHAED_00714	CDS	822	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BIMNHAED_00715	CDS	1239	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BIMNHAED_00716	CDS	960			COG1702	PhoH-like protein
BIMNHAED_00717	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BIMNHAED_00718	CDS	396	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
BIMNHAED_00719	CDS	954	era			GTPase Era
BIMNHAED_00720	CDS	2274				hypothetical protein
BIMNHAED_00721	CDS	768	recO			DNA repair protein RecO
BIMNHAED_00722	CDS	288	rpsO		COG0184	30S ribosomal protein S15
BIMNHAED_00723	CDS	2241	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BIMNHAED_00724	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BIMNHAED_00725	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BIMNHAED_00726	CDS	1878	rnjA	3.1.-.-	COG0595	Ribonuclease J1
BIMNHAED_00727	CDS	2577				hypothetical protein
BIMNHAED_00728	CDS	1164				hypothetical protein
BIMNHAED_00729	CDS	498				hypothetical protein
BIMNHAED_00730	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
BIMNHAED_00731	CDS	1179	cinA			Putative competence-damage inducible protein
BIMNHAED_00732	CDS	1056	recA		COG0468	Protein RecA
BIMNHAED_00733	CDS	708	recX			Regulatory protein RecX
BIMNHAED_00734	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
BIMNHAED_00735	CDS	1086	mutL			DNA mismatch repair protein MutL
BIMNHAED_00736	CDS	333				hypothetical protein
